ArpCode,lat,lon
HWO,26,80.15
HXD,37.12527778,97.26861111
HXX,34.51666667,144.8333333
HYA,41.66666667,70.28333333
HYC,51.63333333,0.766666667
HYD,17.45,78.46666667
HYF,3.633333333,143.05
HYG,55.2,132.8333333
HYL,55.48333333,132.65
HYN,28.41666667,122.3666667
HYR,46.03333333,91.45
HYS,38.85,99.26666667
HYV,60.65416667,24.88444444
HZB,50.61666667,2.65
HZG,32.98333333,107.1833333
HZH,26.33361111,109.15
HZK,65.96694444,17.41666667
HZL,40.98333333,76
HZV,25.06666667,31.13055556
IAA,67.43333333,86.63333333
IAB,37.65277778,97.43611111
IAD,38.95,77.45
IAG,43.1,79.03333333
IAH,29.98333333,95.33333333
IAM,28.05,9.633333333
IAN,66.98333333,160.4166667
IAQ,29.83472222,50.26777778
IAR,57.61666667,39.88333333
IAS,47.18333333,27.6
IAU,9.783333333,148.1
IBA,7.433333333,3.9
IBE,4.416666667,75.15
IBI,5.552777778,149.1888889
IBO,12.33333333,40.58333333
IBP,11.36666667,69.56666667
IBR,36.16666667,140.4
IBZ,38.86666667,1.366666667
ICA,4.333333333,61.73333333
ICI,16.73333333,179.5833333
ICK,5.933333333,56.98333333
ICL,40.73333333,95.03333333
ICN,37.55,126.8
ICO,11.45,123.2666667
ICR,20.98333333,75.975
ICT,37.65,97.43333333
ICY,59.98333333,141.65
IDA,43.51666667,112.0666667
IDB,61.86666667,12.71666667
IDF,5,19.50833333
IDG,42.35,95.46666667
IDI,40.63333333,79.1
IDK,26.96666667,133.325
IDN,6.033333333,147.0333333
IDO,11.56666667,50.63333333
IDP,37.21666667,95.7
IDR,22.71666667,75.8
IDY,46.71666667,2.383333333
IEG,51.93333333,15.51666667
IEJ,26.73333333,127.7833333
IES,51.3,13.28333333
IEV,50.4,30.46666667
IFA,42.51666667,93.26666667
IFF,18.91666667,141.25
IFJ,66.0575,23.14055556
IFL,17.56666667,146.0333333
IFN,32.75,51.63333333
IFO,48.88333333,24.68333333
IFP,35.15,114.5666667
IGA,20.98333333,73.66666667
IGB,41.3,69.58333333
IGE,1.916666667,9.316666667
IGG,59.31666667,155.9
IGH,18.8,146.1
IGL,38.51666667,27.01666667
IGM,35.25,113.9333333
IGN,8.25,124.25
IGO,7.685,76.69472222
IGR,25.73333333,54.46666667
IGU,25.68333333,54.45
IHA,33.95,133.3
IHN,15.43333333,51.7
IHO,22.40138889,46.13333333
IHU,7.9,145.4
IIA,53.08333333,9.533333333
IIN,30.83333333,131.0083333
IIS,4.5,154.2416667
IJK,56.83333333,53.46666667
IJU,28.41666667,53.91666667
IJX,39.76666667,90.23333333
IKA,35.68333333,51.31666667
IKB,36.16666667,81.15
IKI,33.75,129.7833333
IKK,41.06666667,87.85
IKL,1.2,23.3
IKO,52.95,168.8666667
IKP,16.25,141.5
IKS,71.7,128.9
IKT,52.26666667,104.4
ILA,3.833333333,137.5833333
ILB,20.33333333,51.33333333
ILC,17.68333333,71.33333333
ILE,31.085,97.68666667
ILF,56.06666667,95.58333333
ILG,39.68333333,75.6
ILH,49.46666667,10.38333333
ILI,59.73333333,154.9666667
ILK,19.75,48.81666667
ILL,45.11666667,95.1
ILM,34.26666667,77.9
ILN,39.41666667,83.8
ILO,10.71666667,122.55
ILP,22.58333333,167.45
ILQ,17.34166667,71.34166667
ILR,8.5,4.533333333
ILU,2.9,38.06666667
ILX,5.483333333,145.8333333
ILY,55.68333333,6.25
ILZ,49.23333333,18.76666667
IMA,9.5,150.5
IMB,5.716666667,60.28333333
IMD,3.35,141.5166667
IMF,24.76666667,93.9
IMG,18.4,35
IMI,6.983333333,171.6166667
IMK,29.96666667,81.83333333
IML,40.51666667,101.6166667
IMM,26.41666667,81.41666667
IMN,6.7,146.0833333
IMO,5.033333333,25.13333333
IMP,5.533333333,47.45
IMT,45.81666667,88.11666667
IMZ,31.1,61.93333333
INA,66.06666667,60.1
INB,16.53333333,88.43333333
INC,38.36666667,106.3666667
IND,39.73333333,86.28333333
INE,18.61666667,36.4
INF,19.55,5.766666667
ING,50.33333333,72.25
INH,23.86666667,35.41666667
INI,43.33333333,21.86666667
INJ,25.85,148.55
INK,31.78333333,103.2
INL,48.56666667,93.4
INM,27.83333333,140.8333333
INN,47.26666667,11.35
INO,1.95,18.28333333
INQ,53.03333333,9.433333333
INR,46.48611111,84.36944444
INS,36.56666667,115.6666667
INT,36.13333333,80.23333333
INU,0.55,166.9166667
INV,57.53333333,4.05
INW,35.01666667,110.7333333
INX,2.133333333,132.1666667
INY,24.78333333,31.38333333
INZ,27.25,2.516666667
IOA,39.7,20.81666667
IOK,8.4,146.2666667
IOM,54.06666667,4.633333333
ION,1.616666667,18.06666667
IOP,8.366666667,147.85
IOR,53.11666667,9.75
IOS,14.81666667,39.03333333
IOU,22.41666667,166.8
IOW,41.66666667,91.53333333
IPA,18.86666667,169.2666667
IPC,27.16666667,109.4333333
IPE,7.783333333,122.5833333
IPG,3.333333333,69.41666667
IPH,4.566666667,101.1
IPI,0.866666667,77.7
IPL,32.83611111,115.5666667
IPN,19.5,42.53333333
IPT,41.25,76.91666667
IPU,14.13333333,39.73333333
IPW,52.03333333,1.2
IQM,38.13333333,85.53333333
IQN,24.33333333,118.7833333
IQQ,20.53333333,70.18333333
IQT,3.783333333,73.31666667
IRA,10.45,161.9
IRB,30.9,101.9
IRC,65.83333333,144.0833333
IRD,24.15,89.05
IRE,11.3,41.86666667
IRG,12.78333333,143.3
IRI,7.633333333,35.76666667
IRJ,29.4,66.81666667
IRK,40.1,92.55
IRN,15.95,85.18333333
IRO,10.5,22.55
IRP,2.783333333,27.65
IRS,41.8,85.41666667
ISA,20.66666667,139.4666667
ISB,33.61666667,73.1
ISC,49.91666667,6.283333333
ISD,2.441666667,77.96666667
ISE,37.86611111,30.38222222
ISG,24.33333333,124.1666667
ISH,40.63333333,13.83333333
ISI,24.2,144.4166667
ISJ,21.26666667,86.75
ISK,19.96666667,73.81666667
ISL,63.5,145.0333333
ISM,28.28333333,81.43333333
ISN,48.18333333,103.65
ISO,35.33333333,77.61666667
ISP,40.8,73.1
ISQ,45.96666667,86.16666667
ISS,43.96944444,69.71666667
IST,40.98333333,28.81666667
ISU,35.56083333,45.31444444
ISW,44.76666667,89.67777778
ITA,3.2,58.5
ITB,4.266666667,55.98333333
ITE,13.7,39.2
ITH,42.48333333,76.46666667
ITI,18.01666667,41.7
ITJ,26.86666667,48.63333333
ITK,9.516666667,147.3
ITM,34.78055556,135.4416667
ITN,14.8,39.38333333
ITO,19.71666667,155.05
ITP,21.21888889,41.875
ITQ,29.16666667,56.53333333
IUE,19.08333333,169.9333333
IUL,3.75,138.0833333
IUM,54.28333333,122.6333333
IUS,5.816666667,155.1666667
IVA,13.65,48.46666667
IVC,46.41666667,168.3166667
IVG,42.43333333,19.78333333
IVH,69.4,148.25
IVL,68.6,27.41666667
IVO,10.01666667,74.68333333
IVR,29.88333333,151.15
IVW,17.76666667,129.2333333
IWA,57,41
IWD,46.53333333,90.13333333
IWJ,34.67222222,131.7916667
IWO,24.78333333,141.3166667
IWS,29.65,95.31666667
IXA,23.9,91.25
IXB,26.68333333,88.33333333
IXC,30.66666667,76.8
IXD,25.43333333,81.73333333
IXE,12.98333333,74.9
IXG,15.85,74.6
IXH,24.31666667,92.01666667
IXI,27.26666667,94.1
IXJ,32.68333333,74.83333333
IXK,21.31666667,70.26666667
IXL,34.16666667,77.58333333
IXM,9.833333333,78.08333333
IXN,24.06666667,91.63333333
IXP,32.23333333,75.63333333
IXQ,24.13333333,91.81666667
IXR,23.31666667,85.31666667
IXS,24.91666667,92.98333333
IXT,28.06666667,95.36666667
IXU,19.88333333,75.41666667
IXV,28.41666667,94.84166667
IXW,22.81666667,86.16666667
IXY,23.11666667,70.1
IXZ,11.66666667,92.73333333
IYK,35.65,117.8333333
IZM,38.28333333,27.16666667
IZO,35.41666667,132.8833333
IZT,16.56666667,95.1
JAA,34.4,70.5
JAB,10.21666667,132.5666667
JAC,43.6,110.7333333
JAD,32.08333333,115.8833333
JAE,33.63333333,84.43333333
JAF,9.783333333,80.06666667
JAG,28.28333333,68.43333333
JAH,43.28333333,5.6
JAI,26.81666667,75.8
JAJ,33.63333333,84.43333333
JAK,18.25,72.51666667
JAL,19.58333333,96.83333333
JAM,42.51666667,26.48333333
JAN,32.31666667,90.08333333
JAO,34,84.15
JAQ,5.65,151.5
JAS,30.91666667,94.01666667
JAT,7,168.9833333
JAU,11.8,75.5
JAV,69.25,51
JAX,30.49333333,81.68833333
JBC,42.35,71.05
JBK,37.95,122.3
JBP,33.98666667,118.1597222
JBR,35.83333333,90.65
JBS,37.69972222,121.9
JBT,60.78333333,161.8333333
JCA,43.55277778,7.016666667
JCB,27.16666667,51.51666667
JCC,37.61666667,122.3666667
JCD,17.7,64.8
JCE,37.71944444,122.2194444
JCH,68.83333333,51
JCI,38.85,94.73333333
JCJ,33.93333333,126.3166667
JCK,20.66666667,141.7166667
JCM,11.18333333,40.51666667
JCN,37.47222222,126.6083333
JCO,36.01666667,14.33333333
JCR,6.233611111,57.76833333
JCT,30.48333333,99.76666667
JCU,35.89916667,5.338333333
JCX,34.05,118.2666667
JCY,32.33333333,97.33333333
JDA,44.41666667,118.95
JDB,32.76666667,97.31666667
JDF,21.75,43.33333333
JDH,26.25,73.05
JDM,25.80277778,80.28611111
JDN,47.31666667,106.9166667
JDO,7.218055556,39.27055556
JDP,48.81666667,2.283333333
JDT,44.90277778,93.21666667
JDX,29.76666667,95.33333333
JDY,33.95638889,118.1205556
JDZ,29.26666667,117.1833333
JED,21.68333333,39.15
JEE,18.66666667,74.16666667
JEF,38.6,92.15
JEG,68.7,52.75
JEJ,7.583333333,168.9166667
JEM,37.95,122.3361111
JEQ,13.85,40.08333333
JER,49.21666667,2.2
JEV,48.61666667,2.416666667
JFK,40.63333333,73.78333333
JFM,32.04333333,115.7394444
JFN,41.73333333,80.76666667
JFR,62,49.65
JGA,22.46666667,70
JGB,19.06666667,82.03333333
JGC,35.975,112.1402778
JGD,50.7,124.1166667
JGE,34.90777778,128.6869444
JGL,33.63333333,84.43333333
JGN,39.75,98.25
JGO,69.25,53.55
JGP,29.73333333,95.43333333
JGQ,29.76666667,95.46666667
JGR,61.23333333,48.1
JGS,26.63333333,114.8
JGX,34.13333333,118.2666667
JHB,1.633333333,103.6666667
JHC,40.74444444,73.60833333
JHE,56.05,12.7
JHG,22.01666667,100.8
JHM,20.96472222,156.6766667
JHQ,20.28333333,148.75
JHS,66.93333333,53.7
JHW,42.15,79.25
JHY,42.36666667,71.10277778
JIA,11.5,58.88333333
JIB,11.55,43.16666667
JIC,37,101
JID,34.02722222,117.9583333
JIJ,9.366666667,42.76666667
JIK,37.66666667,26.33333333
JIL,43.86666667,126.65
JIM,7.666666667,36.83333333
JIN,0.45,33.2
JIO,34.05,117.6
JIP,1.333333333,80.675
JIQ,29.51472222,108.8316667
JIR,27.63333333,86.23333333
JIU,29.73333333,115.9833333
JIW,25.08333333,61.81666667
JIX,30.75333333,120.7516667
JJI,7.15,76.71666667
JJN,24.9,118.5833333
JJU,60.75,46
JKG,57.76666667,14.08333333
JKH,38.66666667,26
JKR,26.73333333,85.93333333
JKT,6.154166667,106.8488889
JKV,31.96666667,95.28333333
JLA,60.48333333,149.85
JLB,33.81944444,118.1527778
JLD,56.30555556,12.85
JLH,42.08333333,87.98333333
JLN,37.15,94.5
JLO,45.5,12.6
JLP,43.56666667,7.1
JLR,23.18333333,80.08333333
JLS,20.26666667,50.55
JLX,33.95,118.4
JMA,29.7,95.4
JMB,14.70027778,16.08333333
JMC,37.85,122.5194444
JMD,32.9,97.03333333
JMH,42.03333333,88.08333333
JMK,37.43333333,25.35
JMM,55.61666667,13
JMN,44.21666667,93.91666667
JMO,28.78333333,83.73333333
JMS,46.93333333,98.68333333
JMU,46.26666667,130.1833333
JMY,8.483333333,13.26666667
JNA,15.46666667,44.38333333
JNB,26.13333333,28.25
JNG,35.41666667,116.5333333
JNH,32.9,97.03333333
JNI,34.58333333,60.96666667
JNN,60.15,45.21666667
JNP,33.6,117.8833333
JNS,61.03333333,45.53333333
JNU,58.35,134.5833333
JNX,37.1,25.38333333
JNZ,41.11666667,121.0166667
JOC,33.66944444,117.8694444
JOE,62.66666667,29.63333333
JOG,7.783333333,110.4333333
JOH,31.61666667,29.53333333
JOI,26.23333333,48.8
JOK,56.71666667,47.9
JOL,6.05,121.0166667
JOM,9.35,34.8
JON,16.73333333,169.5333333
JOP,4.75,145.0166667
JOR,33.79166667,117.875
JOS,9.633333333,8.866666667
JOT,41.53333333,88.08333333
JPA,7.15,34.96666667
JPD,34.13333333,118.1333333
JPN,38.85,77.03333333
JPR,8.05,62.86666667
JPT,29.78333333,95.65
JPU,48.73333333,2.55
JQE,7.75,78.25
JRA,40.75444444,74.0075
JRB,40.7,74
JRC,43.91944444,92.50277778
JRD,33.95,117.45
JRE,40.8,73.96666667
JRH,26.71666667,94.16666667
JRK,61.16666667,48.41666667
JRN,10.30555556,58.48888889
JRO,3.433333333,37.06666667
JRS,31.86666667,35.21666667
JSA,26.86666667,70.91666667
JSD,41.18333333,73.13333333
JSG,37.98333333,122.5166667
JSH,35.21666667,26.1
JSI,39.18333333,23.5
JSK,45.55,94.16666667
JSL,39.36666667,74.41666667
JSM,44.03333333,70.46666667
JSO,59.2,17.61666667
JSP,33.25,126.5666667
JSR,23.18333333,89.16666667
JSS,37.33333333,23.25
JST,40.31666667,78.83333333
JSU,65.4,52.86666667
JSY,37.42361111,24.95
JSZ,43.26388889,6.658333333
JTI,17.83055556,51.775
JTO,34.18333333,118.95
JTR,36.4,25.48333333
JTY,36.56666667,26.36666667
JUA,12.83333333,58.91666667
JUB,4.866666667,31.6
JUH,30.74027778,117.6875
JUI,53.68333333,7.066666667
JUJ,24.4,65.08333333
JUL,15.48333333,70.15
JUM,29.28333333,82.18333333
JUN,24.8,143.0333333
JUO,6.516666667,76.6
JUP,34.11666667,117.6833333
JUR,30.26666667,115.05
JUT,14.8,86.13333333
JUV,72.8,56.15
JUZ,28.26666667,118.1833333
JVA,18.8,45.28333333
JVI,40.51666667,74.58333333
JVL,42.61666667,89.03333333
JWA,25.05,25.28333333
JWH,29.73333333,95.55
JWL,29.65,95.28333333
JXA,45.29277778,131.1919444
JXN,42.26666667,84.46666667
JXS,28.70055556,128.7005556
JYV,62.4,25.66666667
JZH,32.85388889,103.6822222
KAA,10.21666667,31.13333333
KAB,16.51666667,28.88333333
KAC,37.03333333,41.2
KAD,10.7,7.316666667
KAE,56.96666667,133.95
KAF,6.283333333,155.35
KAG,37.75,128.95
KAH,37.98333333,144.9666667
KAI,5.15,59.48333333
KAJ,64.28333333,27.68333333
KAK,6.233333333,143.4833333
KAL,64.33333333,158.7
KAM,15.36666667,42.58333333
KAN,12.05,8.516666667
KAO,65.98333333,29.23333333
KAP,8.333333333,22.66666667
KAQ,8.133333333,146.8166667
KAR,5.883333333,60.61666667
KAS,28,18.71666667
KAT,35.06666667,173.2833333
KAU,63.1,23.08333333
KAV,5.666666667,61.76666667
KAW,10.05,98.53333333
KAX,27.86666667,114.1333333
KAY,17.61666667,179
KAZ,1.166666667,127.8833333
KBA,9.583333333,11.55
KBB,17.76666667,129.2166667
KBC,66.26666667,145.8
KBD,17.4,124.3666667
KBE,55.91666667,131.5666667
KBF,3.75,138.3333333
KBG,2.333333333,31.5
KBH,29.05,66.58333333
KBI,2.866666667,9.983333333
KBJ,24.26666667,131.4944444
KBK,57,136
KBL,34.56666667,69.21666667
KBM,6.4,147.3666667
KBN,6.116666667,24.53333333
KBO,6.083333333,26.91666667
KBP,50.35,30.91666667
KBQ,13.01666667,33.46666667
KBR,6.166666667,102.3
KBS,7.95,11.76666667
KBT,8.9,170.85
KBU,3.25,116.25
KBV,8.033333333,98.8
KBW,56.28333333,158.3833333
KBX,1,132.25
KBY,32.8,134.2333333
KBZ,42.41666667,173.6
KCA,41.71666667,83
KCB,3.15,55.71666667
KCC,56,132.8333333
KCD,6.2,138.7166667
KCE,20.55,147.8666667
KCF,27.2,69.15
KCG,56.3,158.4
KCH,1.483333333,110.3333333
KCI,4.3,139.7166667
KCK,39.11666667,94.65
KCL,56.3,158.5333333
KCM,37.53444444,36.95055556
KCN,53.41666667,167.55
KCP,48.68333333,26.61666667
KCQ,56.26111111,158.7777778
KCR,63.15,149.4333333
KCS,24.38333333,131.6833333
KCU,1.683333333,31.71666667
KCZ,33.55,133.6833333
KDA,12.88333333,14.96666667
KDB,31.2,121.6666667
KDC,11.13333333,2.933333333
KDD,27.78333333,66.63333333
KDE,5.683333333,142.7333333
KDG,41.61666667,25.33333333
KDH,31.5,65.85
KDI,4.083333333,122.4166667
KDJ,0.25,10.75
KDK,57.8,152.3666667
KDL,58.98333333,22.8
KDM,0.483333333,73
KDN,2.366666667,11.41666667
KDO,1.883333333,73.51666667
KDP,5.866666667,143.5
KDQ,3.605555556,141.05
KDR,6.216666667,149.55
KDS,24.33333333,139.1666667
KDU,35.35,75.53333333
KDV,19.05,178.2166667
KEA,7.666666667,140.5
KEB,59.36666667,151.9166667
KEC,10.35,28.63333333
KED,16.16666667,13.51666667
KEE,0.1,14.55
KEF,63.98333333,22.6
KEG,5.808333333,145.0833333
KEH,47.76111111,122.2511111
KEI,6.666666667,139.3833333
KEJ,55.33333333,86.08333333
KEK,59.36666667,157.4833333
KEL,54.38333333,10.15
KEM,65.78333333,24.58333333
KEN,7.866666667,11.2
KEO,9.55,7.566666667
KEP,28.1,81.66666667
KEQ,0.633333333,133.1166667
KER,30.26666667,56.96666667
KES,56.25,96.96666667
KET,21.3,99.61666667
KEU,67.91666667,162.2833333
KEV,61.86666667,24.8
KEW,52.99222222,92.83888889
KEX,7.766666667,145.9
KEY,0.366666667,35.50833333
KFA,16.58333333,11.4
KFF,52.18333333,9.533333333
KFG,17.43333333,130.8166667
KFP,54.85,163.4166667
KGA,5.9,22.46666667
KGB,6.133333333,147.65
KGC,35.73333333,137.5166667
KGD,54.88333333,20.6
KGE,8.166666667,157.5861111
KGF,49.83333333,73.16666667
KGG,12.58333333,12
KGH,8.583333333,147.5
KGI,30.76666667,121.45
KGJ,9.95,33.91666667
KGK,59.78333333,157.3333333
KGL,1.966666667,30.13333333
KGM,5.666666667,141.0166667
KGN,6.466666667,16.81666667
KGO,48.55,32.3
KGR,25.83333333,133.5
KGS,36.8,27.1
KGT,30.13333333,101.7333333
KGU,5.366666667,116.1666667
KGW,9.05,146.8333333
KGX,62.66666667,160.0083333
KGY,26.58333333,151.85
KGZ,61.45,142.4
KHA,36.73333333,45.15
KHC,45.36666667,36.45
KHE,46.63333333,32.93333333
KHG,39.66666667,76.01666667
KHH,22.58333333,120.35
KHI,24.90555556,67.15694444
KHJ,62.46305556,22.39472222
KHK,29.3,50.33333333
KHL,22.8,89.55
KHM,26,95.7
KHN,28.63333333,115.8
KHO,24.58333333,31.41666667
KHR,46.78333333,102.85
KHS,26.18333333,56.23333333
KHT,33.33333333,69.95
KHU,49.1,33.45
KHV,48.53333333,135.1833333
KHW,19.13333333,23.83333333
KIA,6.266666667,146.25
KIB,55.9,159.4833333
KIC,36.23333333,121.1166667
KID,55.91666667,14.08333333
KIE,6.333333333,155.5916667
KIF,53.03333333,89.83333333
KIG,30.2,17.26666667
KIH,26.48333333,53.95
KIJ,37.95,139.1166667
KIK,35.51666667,44.3
KIL,9.3,28.38333333
KIM,28.8,24.76666667
KIN,17.93333333,76.78333333
KIO,5.65,169.2
KIP,32.86666667,98.48333333
KIQ,7.633333333,147.0833333
KIR,52.18333333,9.516666667
KIS,0.083333333,34.73333333
KIT,36.3,23.03333333
KIU,1.75,41.48333333
KIV,46.93333333,28.93333333
KIW,12.9,28.15
KIX,34.425,135.25
KIY,8.916666667,39.53333333
KIZ,8.65,147.9166667
KJA,56.05,92.9
KJB,52.8,127.1
KJH,26.97194444,107.9880556
KJI,48.2175,86.98555556
KJK,50.81666667,3.2
KJP,26.16666667,127.3
KJU,2.883333333,151.25
KKA,64.91666667,161.1333333
KKB,58.18333333,152.35
KKC,16.46666667,102.7833333
KKD,8.883333333,147.7333333
KKE,35.26666667,173.9166667
KKF,67.6,163.5
KKG,5.216666667,59
KKH,59.96666667,162.75
KKI,60.91666667,161.4333333
KKJ,33.83333333,130.95
KKK,64.41666667,156.8333333
KKL,57.36666667,154.0166667
KKM,14.8,100.6166667
KKN,69.71666667,29.9
KKO,35.45,173.8166667
KKP,15.58333333,143.95
KKR,15.75,146.7
KKT,40.76666667,87.45
KKU,58.81666667,158.55
KKW,5.416666667,18.95
KKX,28.31666667,129.9333333
KKY,52.65,7.25
KKZ,11.63333333,102.9666667
KLA,0.316666667,32.58333333
KLB,14.96666667,22.68333333
KLC,14.08333333,16.5
KLD,47.18333333,42.16666667
KLE,10.1,14.45
KLF,54.5,36.26666667
KLG,61.53333333,160.3666667
KLH,16.66666667,74.33333333
KLI,4.166666667,21.75
KLJ,55.7,21.21666667
KLK,3.516666667,35.83333333
KLL,59.11666667,156.8833333
KLN,57.53333333,154
KLO,11.7,122.3666667
KLP,57.55833333,134.8666667
KLQ,2.6,103.95
KLR,56.68333333,16.28333333
KLS,46.15,122.9
KLT,49.45,7.783333333
KLU,46.65,14.33333333
KLV,50.2,12.91666667
KLW,55.55,133.1
KLX,37.1,21.98333333
KLY,2.583333333,26.73333333
KLZ,29.68333333,17.06666667
KMA,7.966666667,145.7666667
KMB,5.5,144.6333333
KMD,1.666666667,10.41666667
KME,2.45,28.95
KMF,7.25,145.5333333
KMG,24.98333333,102.7333333
KMH,27.46666667,23.46666667
KMI,31.86666667,131.45
KMJ,32.83333333,130.85
KMK,3.483333333,12.61666667
KML,19.5,140.0833333
KMM,7.966666667,138.9
KMN,8.641111111,25.25
KMO,58.96666667,159.05
KMP,26.53333333,18.1
KMQ,36.38333333,136.4166667
KMR,6.5,144.8333333
KMS,6.716666667,1.583333333
KMT,10.63333333,104.1666667
KMU,0.416666667,42.84166667
KMV,23.18333333,94.05
KMW,57.75,40.93333333
KMX,18.3,42.8
KMY,57,154.1666667
KMZ,14.8,24.78333333
KNA,33.03333333,71.56666667
KNB,37.25,112.8333333
KNC,27.13333333,115
KND,2.933333333,25.9
KNE,5.283333333,144.7
KNF,52.75,0.4
KNG,3.716666667,133.9166667
KNH,24.42055556,118.3444444
KNI,33.7,117.55
KNJ,3.733333333,14.21666667
KNK,59.43333333,154.85
KNL,6,147.5
KNM,7.583333333,24.15
KNN,10.4,9.3
KNO,51.41666667,3.258333333
KNP,9.766944444,15.45027778
KNQ,20.53333333,164.8333333
KNR,27.81666667,52.35
KNS,39.88333333,143.8833333
KNT,36.23333333,90.05
KNU,26.43333333,80.36666667
KNV,50.68333333,125.8333333
KNW,59.53333333,157.3333333
KNX,15.78333333,128.7
KNY,57.1,102.0333333
KNZ,12.83333333,11.25
KOA,19.36666667,155.9833333
KOB,5,10.00833333
KOC,20.53555556,164.2611111
KOD,0.266666667,116.5833333
KOE,10.16666667,123.6666667
KOF,25.43333333,31.93333333
KOG,14.1,105.8333333
KOH,15.96666667,142.4166667
KOI,58.93333333,2.9
KOJ,31.8,130.7166667
KOK,63.71666667,23.13333333
KOL,8.5,21.25
KOM,6.133333333,143.6333333
KON,14.35,108.0166667
KOO,5.4,27
KOP,17.4,104.7666667
KOQ,51.71666667,11.95
KOR,7.816666667,146.55
KOS,10.6,103.6833333
KOT,63.03333333,163.5333333
KOU,1.183333333,12.45
KOV,53.31666667,69.4
KOW,25.9,114.9166667
KOX,4.533333333,136.55
KOY,57.15,154.2333333
KOZ,57.91666667,152.4833333
KPA,5.583333333,145.4166667
KPB,56.36666667,133.6166667
KPC,65.25,166.85
KPD,40.08333333,75.38333333
KPE,4.633333333,141.1
KPG,6.466666667,59.16666667
KPH,54.46666667,162.7
KPI,2,112.9166667
KPK,57.41666667,155.9
KPM,5.333333333,143.9166667
KPN,59.93333333,164.0333333
KPO,35.98333333,129.4166667
KPP,14.88333333,144.2166667
KPR,58.48333333,152.5833333
KPS,31.06666667,152.7666667
KPT,41.96666667,114.6666667
KPV,55.9,159.1333333
KPY,57.93333333,153.05
KQA,54.11666667,165.75
KQB,31.96666667,133.45
KQL,5.666666667,144.8
KRA,35.75,143.9333333
KRB,17.5,140.8666667
KRC,1.7,101.2666667
KRD,20.5,134.6333333
KRE,2.55,30.1
KRF,63.05,17.76666667
KRG,4.016666667,59.51666667
KRH,51.21666667,0.133333333
KRI,7.416666667,144.25
KRJ,8.75,147.4972222
KRK,50.08333333,19.78333333
KRL,41.73333333,86.15
KRM,3.75,59.31666667
KRN,67.81666667,20.33333333
KRO,55.43333333,65.3
KRP,56.3,9.116666667
KRQ,48.71666667,37.61666667
KRR,45.16666667,39.16666667
KRS,58.2,8.1
KRT,15.6,32.56666667
KRU,8.3,147.0833333
KRV,2.983333333,36.11666667
KRW,40.06666667,52.88333333
KRX,4.55,145.9333333
KRY,45.61666667,84.88333333
KRZ,1.45,19
KSA,5.316666667,162.9833333
KSB,6.383333333,147.0166667
KSC,48.66666667,21.23333333
KSD,59.36666667,13.46666667
KSE,0.166666667,30.1
KSF,51.4,9.383333333
KSG,6.35,146.7166667
KSH,34.35,47.15
KSI,9.166666667,10.11666667
KSJ,35.42138889,26.91666667
KSK,59.33333333,14.51666667
KSL,15.38333333,36.33333333
KSM,62.05,163.1833333
KSN,53.2,63.55
KSO,40.45,21.28333333
KSP,8.558333333,147.4666667
KSQ,38.8,65.76666667
KSR,56.21666667,160.2333333
KSS,11.31666667,5.666666667
KST,13.18333333,32.73333333
KSU,63.11666667,7.85
KSV,23.66666667,140.75
KSW,33.21666667,35.56666667
KSX,6.6,146.1833333
KSY,40.55166667,43.08583333
KSZ,61.23333333,46.7
KTA,20.71666667,116.7666667
KTB,55.68333333,132.5333333
KTC,8.133333333,5.1
KTD,25.95,131.3
KTE,4.533333333,103.4333333
KTF,40.85,172.8
KTG,6.9,113.2833333
KTH,60.11666667,158.5833333
KTI,12.48333333,106.05
KTK,5.338888889,154.75
KTL,0.966666667,34.95
KTM,27.7,85.36666667
KTN,55.33333333,131.65
KTO,4.65,59.81666667
KTP,18.01666667,76.81666667
KTQ,62.16583333,30.07666667
KTR,14.51666667,132.3666667
KTS,65.33333333,166.4833333
KTT,67.7,24.85
KTU,25,76.5
KTV,5.75,62.41666667
KTW,50.46666667,19.08333333
KTX,12.38333333,5.466666667
KTZ,22.31666667,114.2166667
KUA,3.766666667,103.2
KUB,4.5,114.1666667
KUC,0.233333333,173.4166667
KUD,6.916666667,116.8333333
KUE,8.016666667,156.95
KUF,53.5,50.16666667
KUG,10.25,142.2166667
KUH,43.03333333,144.2
KUI,36.46666667,174.8333333
KUJ,33.43333333,135.7833333
KUK,60.86666667,162.5333333
KUL,2.735,101.685
KUM,30.38333333,130.6666667
KUN,54.96666667,24.08333333
KUO,63.01666667,27.8
KUP,10.06666667,148.2166667
KUQ,7.133333333,143.2666667
KUR,38.4,71.11666667
KUS,65.56666667,37.11666667
KUT,42.25,42.7
KUU,31.86666667,77.15
